name,cell_id,element,num_element,activity_type,ctrl_type,node_type,poi_id,x_coord,y_coord,boundary
,943,31173;41758;41759;41765;41766;44383;44384;44389,8,residential;secondary;secondary;secondary;secondary;residential;residential;residential,,,,-111.79301138,33.30683027,"POLYGON ((-111.79500285 33.30779297, -111.79101991 33.30779297, -111.79101991 33.30586756, -111.79500285 33.30586756, -111.79500285 33.30779297))"
,944,36521;36522;36523;36530;36531;36532;41757;41760;41767;41768;41774;41775;44102;44103;44104;44105;44107;44385,18,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;residential,signal;signal;signal;signal,,,-111.78902844,33.30683027,"POLYGON ((-111.79101991 33.30779297, -111.78703697 33.30779297, -111.78703697 33.30586756, -111.79101991 33.30586756, -111.79101991 33.30779297))"
,945,41761;41762;41769;41770;41771;44106,6,secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.7850455,33.30683027,"POLYGON ((-111.78703697 33.30779297, -111.78305403 33.30779297, -111.78305403 33.30586756, -111.78703697 33.30586756, -111.78703697 33.30779297))"
,946,12196;29621;36526;36527;41763;41772;41773;47043,8,residential;secondary;tertiary;residential;secondary;secondary;secondary;tertiary,,,,-111.78106256,33.30683027,"POLYGON ((-111.78305403 33.30779297, -111.77907108 33.30779297, -111.77907108 33.30586756, -111.78305403 33.30586756, -111.78305403 33.30779297))"
,947,10509;32117;36533;41357;41358;41370;41376;41377;41378,9,secondary;residential;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal,,,-111.77309667,33.30683027,"POLYGON ((-111.77508814 33.30779297, -111.7711052 33.30779297, -111.7711052 33.30586756, -111.77508814 33.30586756, -111.77508814 33.30779297))"
,948,32114;32115;36535;37902;41359;41360;41361;41362;41371;44354,10,residential;secondary;residential;residential;secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.76911373,33.30683027,"POLYGON ((-111.7711052 33.30779297, -111.76712226 33.30779297, -111.76712226 33.30586756, -111.7711052 33.30586756, -111.7711052 33.30779297))"
,949,92;18124;25443;31796;32112;36534;36536;36537;37904;37907;37908;41372;47941,13,residential;residential;residential;secondary;secondary;secondary;residential;secondary;residential;residential;residential;secondary;residential,,,,-111.76513079,33.30683027,"POLYGON ((-111.76712226 33.30779297, -111.76313932 33.30779297, -111.76313932 33.30586756, -111.76712226 33.30586756, -111.76712226 33.30779297))"
,950,7285;19624;19747;21572;36538;39271;41363;41364;41373;49578;50325,11,residential;residential;residential;secondary;residential;residential;secondary;secondary;secondary;secondary;secondary,,,,-111.76114784,33.30683027,"POLYGON ((-111.76313932 33.30779297, -111.75915637 33.30779297, -111.75915637 33.30586756, -111.76313932 33.30586756, -111.76313932 33.30779297))"
,951,10807;36539;36633;36634;41263;41264;41265;41266;41267;41268;41269;41270;41365;41366;41367;41368;41374;44116;44118,19,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal;signal;signal,,,-111.7571649,33.30683027,"POLYGON ((-111.75915637 33.30779297, -111.75517343 33.30779297, -111.75517343 33.30586756, -111.75915637 33.30586756, -111.75915637 33.30779297))"
,952,7687;18122;18123;36542;36545;36549;40831;40832;40843;41369;41375;44117;44119,13,residential;residential;residential;secondary;residential;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.75318196,33.30683027,"POLYGON ((-111.75517343 33.30779297, -111.75119049 33.30779297, -111.75119049 33.30586756, -111.75517343 33.30586756, -111.75517343 33.30779297))"
,953,7847;40833;40834;40835;40844;40845;51076,7,residential;secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.74919902,33.30683027,"POLYGON ((-111.75119049 33.30779297, -111.74720755 33.30779297, -111.74720755 33.30586756, -111.75119049 33.30586756, -111.75119049 33.30779297))"
,954,21573;36546;36547;36551;39221;39223;39224;40803;40804;40836;40837;40846;40847;44693;47102;47161,16,secondary;secondary;secondary;secondary;tertiary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;tertiary;tertiary,signal;signal;signal;signal;signal;signal;signal;signal,,,-111.74521608,33.30683027,"POLYGON ((-111.74720755 33.30779297, -111.74322461 33.30779297, -111.74322461 33.30586756, -111.74720755 33.30586756, -111.74720755 33.30779297))"
,955,29030;30802;31579;31683;36541;36543;40838;40839;40840;40848;40849;44176;48827;48828;48829,15,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;motorway;motorway;secondary,signal;signal,,,-111.74123314,33.30683027,"POLYGON ((-111.74322461 33.30779297, -111.73924166 33.30779297, -111.73924166 33.30586756, -111.74322461 33.30586756, -111.74322461 33.30779297))"
,956,18119;30803;31684;31686;31699;36544;36552;36553;36554;39240;48830,11,residential;secondary;motorway;motorway;motorway;secondary;residential;secondary;motorway;secondary;secondary,signal;signal,,,-111.73725019,33.30683027,"POLYGON ((-111.73924166 33.30779297, -111.73525872 33.30779297, -111.73525872 33.30586756, -111.73924166 33.30586756, -111.73924166 33.30779297))"
,957,17203;17204;18118;26768;30407;30408;36540;36548;36555;40841;40842;40850;44175;48602;50326;50327;50328;50330,18,residential;residential;residential;residential;residential;residential;residential;residential;residential;secondary;secondary;secondary;secondary;residential;secondary;secondary;secondary;residential,signal;signal;signal,,,-111.73326725,33.30683027,"POLYGON ((-111.73525872 33.30779297, -111.73127578 33.30779297, -111.73127578 33.30586756, -111.73525872 33.30586756, -111.73525872 33.30779297))"
,958,18120;18121;21574;22303;29486;29493;30414;36550;36556,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.72928431,33.30683027,"POLYGON ((-111.73127578 33.30779297, -111.72729284 33.30779297, -111.72729284 33.30586756, -111.73127578 33.30586756, -111.73127578 33.30779297))"
,959,13311;13312;17557;29487;36557;36558;39233;39234;39236;39237;40466;40467;40469;40477;40479,15,residential;residential;residential;residential;residential;residential;residential;residential;residential;residential;secondary;secondary;secondary;secondary;secondary,,,,-111.72530137,33.30683027,"POLYGON ((-111.72729284 33.30779297, -111.7233099 33.30779297, -111.7233099 33.30586756, -111.72729284 33.30586756, -111.72729284 33.30779297))"
,960,39232;39802;39803;39804;39809;40431;40432;40433;40468;40470;40471;40480;40481;40482,14,residential;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal;signal;signal,,,-111.72131842,33.30683027,"POLYGON ((-111.7233099 33.30779297, -111.71932695 33.30779297, -111.71932695 33.30586756, -111.7233099 33.30586756, -111.7233099 33.30779297))"
,961,21575;29457;29460;36559;40472;40483;44355;44356;44357;44358,10,residential;residential;residential;residential;secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.71733548,33.30683027,"POLYGON ((-111.71932695 33.30779297, -111.71534401 33.30779297, -111.71534401 33.30586756, -111.71932695 33.30586756, -111.71932695 33.30779297))"
,962,19817;40473;40474;40475;40484;40485;44359;48222,8,residential;secondary;secondary;secondary;secondary;secondary;secondary;residential,,,,-111.71335254,33.30683027,"POLYGON ((-111.71534401 33.30779297, -111.71136107 33.30779297, -111.71136107 33.30586756, -111.71534401 33.30586756, -111.71534401 33.30779297))"
,963,40476;40478;40486;40487;42896;42897,6,secondary;secondary;secondary;secondary;secondary;secondary,,,,-111.7093696,33.30683027,"POLYGON ((-111.71136107 33.30779297, -111.70737813 33.30779297, -111.70737813 33.30586756, -111.71136107 33.30586756, -111.71136107 33.30779297))"
,964,39554;39555;39560;39561;42894;42895;42898;42899;42900;42901;42913;42914;42915;42916,14,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary,signal;signal;signal;signal,,,-111.70538666,33.30683027,"POLYGON ((-111.70737813 33.30779297, -111.70339519 33.30779297, -111.70339519 33.30586756, -111.70737813 33.30586756, -111.70737813 33.30779297))"
,965,36560;36563;42902;42903;42904;42917;42918;42919;51202;51203;51217,11,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;residential;residential;residential,,,,-111.70140371,33.30683027,"POLYGON ((-111.70339519 33.30779297, -111.69941224 33.30779297, -111.69941224 33.30586756, -111.70339519 33.30586756, -111.70339519 33.30779297))"
,966,36564;42905;42906;42908;42920;42921;51191;51194;51196,9,secondary;secondary;secondary;secondary;secondary;secondary;residential;residential;residential,,,,-111.69742077,33.30683027,"POLYGON ((-111.69941224 33.30779297, -111.6954293 33.30779297, -111.6954293 33.30586756, -111.69941224 33.30586756, -111.69941224 33.30779297))"
,967,42907;42909;42910;42912;42922;42923;42924;42925;42926;47999,10,secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;secondary;tertiary,,,,-111.69343783,33.30683027,"POLYGON ((-111.6954293 33.30779297, -111.69144636 33.30779297, -111.69144636 33.30586756, -111.6954293 33.30586756, -111.6954293 33.30779297))"
,968,412;32183;32186;33447;33448;33449;33450;33451;36561;36562;36565;36566;42911;42927;47193;47197;50329,17,tertiary;tertiary;tertiary;primary;primary;tertiary;tertiary;tertiary;secondary;primary;primary;secondary;secondary;secondary;tertiary;tertiary;tertiary,signal;signal,,,-111.68945489,33.30683027,"POLYGON ((-111.69144636 33.30779297, -111.68746342 33.30779297, -111.68746342 33.30586756, -111.69144636 33.30586756, -111.69144636 33.30779297))"
,969,410;411;413;32188;36509;36517;36519;39757;43679;45088;45089;47192;47194;47195;47196,15,primary;tertiary;tertiary;tertiary;tertiary;primary;primary;tertiary;primary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,signal;signal,,,-111.68547195,33.30683027,"POLYGON ((-111.68746342 33.30779297, -111.68348047 33.30779297, -111.68348047 33.30586756, -111.68746342 33.30586756, -111.68746342 33.30779297))"
,970,8348;21563;30759;32131;32140;32146;32147;32154;32156;32162;32163;32168;32174;32175;32177,15,residential;residential;tertiary;tertiary;residential;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary;tertiary,,,,-111.681489,33.30683027,"POLYGON ((-111.68348047 33.30779297, -111.67949753 33.30779297, -111.67949753 33.30586756, -111.68348047 33.30586756, -111.68348047 33.30779297))"
,971,311;23994;44360;48820,4,residential;residential;residential;residential,,,,-111.67750606,33.30683027,"POLYGON ((-111.67949753 33.30779297, -111.67551459 33.30779297, -111.67551459 33.30586756, -111.67949753 33.30586756, -111.67949753 33.30779297))"
,972,952;8346;21751;32176;47204,5,tertiary;tertiary;residential;residential;tertiary,,,,-111.67352312,33.30683027,"POLYGON ((-111.67551459 33.30779297, -111.67153165 33.30779297, -111.67153165 33.30586756, -111.67551459 33.30586756, -111.67551459 33.30779297))"
,973,8347;12395;24037;34367;46016;46017;46019;48875;48876;49947,10,residential;residential;secondary;residential;secondary;residential;secondary;residential;residential;residential,signal;signal,,,-111.66954018,33.30683027,"POLYGON ((-111.67153165 33.30779297, -111.66754871 33.30779297, -111.66754871 33.30586756, -111.67153165 33.30586756, -111.67153165 33.30779297))"
,974,16877;16903;20228;25594;27966;33616;33617;51965,8,residential;residential;residential;secondary;residential;secondary;secondary;residential,signal;signal,,,-112.02800497,33.30875567,"POLYGON ((-112.02999644 33.30971837, -112.02601349 33.30971837, -112.02601349 33.30779297, -112.02999644 33.30779297, -112.02999644 33.30971837))"
,975,8590;8591;8592;14430;16904;20229,6,residential;residential;residential;residential;residential;residential,,,,-112.02402202,33.30875567,"POLYGON ((-112.02601349 33.30971837, -112.02203055 33.30971837, -112.02203055 33.30779297, -112.02601349 33.30779297, -112.02601349 33.30971837))"
,976,11441;15803;16805;16905;16906;20227;28111;28112,8,residential;residential;residential;residential;residential;residential;residential;residential,,,,-112.02003908,33.30875567,"POLYGON ((-112.02203055 33.30971837, -112.01804761 33.30971837, -112.01804761 33.30779297, -112.02203055 33.30779297, -112.02203055 33.30971837))"
,977,9690;20230;28118,3,residential;residential;residential,,,,-112.00809025,33.30875567,"POLYGON ((-112.01008173 33.30971837, -112.00609878 33.30971837, -112.00609878 33.30779297, -112.01008173 33.30779297, -112.01008173 33.30971837))"
,978,4665;9370;17826;21006;22136;22137;24043;25608;47302,9,residential;residential;residential;residential;residential;residential;residential;residential;tertiary,,,,-112.00410731,33.30875567,"POLYGON ((-112.00609878 33.30971837, -112.00211584 33.30971837, -112.00211584 33.30779297, -112.00609878 33.30779297, -112.00609878 33.30971837))"
,979,7504;9210;10977;10978;13536;13537;33695;33696;33697;33698;45074;47300;47301,13,residential;residential;tertiary;residential;residential;residential;tertiary;tertiary;tertiary;residential;tertiary;tertiary;tertiary,,,,-112.00012437,33.30875567,"POLYGON ((-112.00211584 33.30971837, -111.9981329 33.30971837, -111.9981329 33.30779297, -112.00211584 33.30779297, -112.00211584 33.30971837))"
,980,6232;22129;22130;22225;24040;33727;33728,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.99614143,33.30875567,"POLYGON ((-111.9981329 33.30971837, -111.99414996 33.30971837, -111.99414996 33.30779297, -111.9981329 33.30779297, -111.9981329 33.30971837))"
,981,15212;16419;16433;17247;22131;38349;38350,7,residential;residential;residential;residential;residential;residential;residential,,,,-111.99215849,33.30875567,"POLYGON ((-111.99414996 33.30971837, -111.99016702 33.30971837, -111.99016702 33.30779297, -111.99414996 33.30779297, -111.99414996 33.30971837))"
,982,8779;9368;9369;15202;15203;15213;17913;20881;20882,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.98817554,33.30875567,"POLYGON ((-111.99016702 33.30971837, -111.98618407 33.30971837, -111.98618407 33.30779297, -111.99016702 33.30779297, -111.99016702 33.30971837))"
,983,6900;6901;8771;15200;17820;33860;33861;33968;33969,9,residential;residential;residential;residential;residential;residential;residential;residential;residential,,,,-111.9841926,33.30875567,"POLYGON ((-111.98618407 33.30971837, -111.98220113 33.30971837, -111.98220113 33.30779297, -111.98618407 33.30779297, -111.98618407 33.30971837))"
,984,16304;16305;16306;41089,4,residential;residential;residential;secondary,,,,-111.98020966,33.30875567,"POLYGON ((-111.98220113 33.30971837, -111.97821819 33.30971837, -111.97821819 33.30779297, -111.98220113 33.30779297, -111.98220113 33.30971837))"
,985,26156;26294;33965,3,motorway;motorway;residential,,,,-111.97224378,33.30875567,"POLYGON ((-111.97423525 33.30971837, -111.9702523 33.30971837, -111.9702523 33.30779297, -111.97423525 33.30779297, -111.97423525 33.30971837))"
